"Season","Date","Rot","VH","Team","1st","2nd","3rd","4th","Final","Open","Close","ML","2H","dateID","teamID"
201617,1223,711,"V","Washington",29,29,20,18,18,211,214.5,130,3,"1223",30
201617,1223,712,"H","Milwaukee",37,36,27,23,23,3,3,-150,104.5,"1223",17
201617,1223,713,"V","Miami",28,21,19,19,19,203,206,165,100,"1223",16
201617,1223,714,"H","NewOrleans",25,19,20,27,27,4.5,4.5,-185,5,"1223",19
201617,1223,715,"V","Houston",31,18,26,34,34,2.5,3.5,-160,3.5,"1223",11
201617,1223,716,"H","Memphis",25,29,23,38,38,207,205.5,140,100,"1223",15
201617,1223,717,"V","Sacramento",25,26,27,31,31,208.5,206.5,175,101,"1223",26
201617,1223,718,"H","Minnesota",26,29,30,20,20,3,4.5,-205,1.5,"1223",18
201617,1223,719,"V","Philadelphia",31,35,19,31,31,210,213,210,106.5,"1223",23
201617,1223,720,"H","Phoenix",24,29,28,42,42,4,6,-260,6.5,"1223",24
201617,1223,721,"V","Atlanta",29,22,31,27,27,220.5,217,210,114.5,"1223",1
201617,1223,722,"H","Denver",29,26,27,26,26,3,6,-260,2.5,"1223",8
201617,1223,723,"V","Toronto",28,28,16,32,32,201,,-115,99.5,"1223",28
201617,1223,724,"H","Utah",29,22,23,24,24,1,198.5,-105,1,"1223",29
201617,1223,725,"V","SanAntonio",27,30,30,23,23,3,2,-125,111.5,"1223",27
201617,1223,726,"H","Portland",27,18,27,18,18,211.5,211.5,105,2.5,"1223",25
201617,1223,727,"V","Dallas",21,29,18,22,22,195.5,195,150,97,"1223",7
201617,1223,728,"H","LAClippers",24,27,21,16,16,5.5,3.5,-170,2,"1223",13
201617,1225,501,"V","Boston",22,34,32,31,31,1.5,1,-116,109.5,"1225",2
201617,1225,502,"H","NewYork",28,20,34,32,32,212,209.5,-104,1.5,"1225",20
201617,1225,503,"V","GoldenState",27,28,32,21,21,1.5,3.5,-155,1.5,"1225",10
201617,1225,504,"H","Cleveland",25,27,28,29,29,224.5,219.5,135,110,"1225",6
201617,1225,505,"V","Chicago",25,25,26,24,24,200,199,370,103,"1225",5
201617,1225,506,"H","SanAntonio",36,19,32,32,32,8.5,9,-465,4,"1225",27
201617,1225,507,"V","Minnesota",27,26,22,25,25,212,212,155,104,"1225",18
201617,1225,508,"H","OklahomaCity",23,34,29,26,26,5,3.5,-175,1,"1225",21
201617,1225,509,"V","LAClippers",31,27,16,28,28,6,2.5,-140,1,"1225",13
201617,1225,510,"H","LALakers",27,28,34,22,22,215,209.5,120,104,"1225",14
201617,1226,701,"V","Memphis",18,25,28,31,31,1,3,-155,7,"1226",15
201617,1226,702,"H","Orlando",36,32,28,16,16,193.5,193,135,94,"1226",22
201617,1226,703,"V","Milwaukee",27,30,27,18,18,213,213.5,140,105.5,"1226",17
201617,1226,704,"H","Washington",28,25,29,25,25,5,3.5,-160,2.5,"1226",30
201617,1226,705,"V","Cleveland",19,25,20,26,26,4.5,203.5,190,100,"1226",6
201617,1226,706,"H","Detroit",22,28,26,30,30,207.5,5,-220,1.5,"1226",9
201617,1226,707,"V","Charlotte",40,23,25,30,30,7,6.5,-275,1,"1226",4
201617,1226,708,"H","Brooklyn",31,23,29,37,37,216,217,235,106.5,"1226",3
201617,1226,709,"V","Dallas",20,33,24,27,27,199,199.5,165,99,"1226",7
201617,1226,710,"H","NewOrleans",25,30,30,26,26,4.5,4.5,-185,2.5,"1226",19
201617,1226,711,"V","Phoenix",23,20,37,35,35,230,230.5,700,120.5,"1226",24
201617,1226,712,"H","Houston",39,30,38,24,24,12.5,13,-1100,0.5,"1226",11
201617,1226,713,"V","Atlanta",25,20,20,25,25,213,1.5,-135,3.5,"1226",1
201617,1226,714,"H","Minnesota",23,31,35,15,15,2,209,115,109,"1226",18
201617,1226,715,"V","Indiana",19,22,20,24,24,204,206.5,110,2,"1226",12
201617,1226,716,"H","Chicago",28,23,12,27,27,4,2,-130,99,"1226",5
201617,1226,717,"V","Toronto",21,22,30,22,22,4.5,8,-350,5,"1226",28
201617,1226,718,"H","Portland",24,18,26,23,23,217.5,215.5,290,105,"1226",25
201617,1226,719,"V","Philadelphia",23,24,30,23,23,204.5,204,305,101.5,"1226",23
201617,1226,720,"H","Sacramento",24,27,19,32,32,9,8,-365,4,"1226",26
201617,1226,721,"V","Denver",23,40,16,27,27,1,4.5,-185,101.5,"1226",8
201617,1226,722,"H","LAClippers",23,23,31,25,25,211.5,209.5,165,3,"1226",13
201617,1227,501,"V","Memphis",24,24,29,26,26,197,198,280,98.5,"1227",15
201617,1227,502,"H","Boston",28,28,28,29,29,6.5,7.5,-345,1.5,"1227",2
201617,1227,503,"V","OklahomaCity",33,28,26,19,19,2,4.5,-180,98.5,"1227",21
201617,1227,504,"H","Miami",19,29,21,25,25,206,203.5,160,2,"1227",16
201617,1227,505,"V","Houston",31,35,32,25,25,6.5,4.5,-185,3.5,"1227",11
201617,1227,506,"H","Dallas",31,16,27,33,33,209,209,165,101.5,"1227",7
201617,1227,507,"V","Utah",28,20,24,30,30,4,5.5,-215,6,"1227",29
201617,1227,508,"H","LALakers",25,27,22,26,26,205,204,185,107.5,"1227",14
201617,1228,701,"V","Indiana",25,23,26,31,31,211.5,214.5,160,1,"1228",12
201617,1228,702,"H","Washington",23,35,27,26,26,4,4,-180,105.5,"1228",30
201617,1228,703,"V","Charlotte",32,30,35,23,23,2.5,4.5,-185,0.5,"1228",4
201617,1228,704,"H","Orlando",28,27,13,33,33,205,204.5,165,100,"1228",22
201617,1228,705,"V","Milwaukee",31,31,28,29,29,197.5,203,135,99.5,"1228",17
201617,1228,706,"H","Detroit",28,26,21,19,19,4,3,-155,4,"1228",9
201617,1228,707,"V","NewYork",25,22,19,19,19,211,211,185,103.5,"1228",20
201617,1228,708,"H","Atlanta",22,23,20,20,20,2,5.5,-215,5.5,"1228",1
201617,1228,709,"V","Brooklyn",20,29,29,21,21,213.5,213.5,425,113.5,"1228",3
201617,1228,710,"H","Chicago",23,23,30,25,25,10,9.5,-550,7.5,"1228",5
201617,1228,711,"V","LAClippers",27,29,21,21,21,203.5,1,-120,102.5,"1228",13
201617,1228,712,"H","NewOrleans",19,30,27,26,26,4,209.5,100,2,"1228",19
201617,1228,713,"V","Phoenix",27,37,18,16,16,213.5,214,600,114,"1228",24
201617,1228,714,"H","SanAntonio",30,28,31,30,30,13.5,11.5,-900,10,"1228",27
201617,1228,715,"V","Minnesota",31,18,24,30,30,217.5,217,150,105,"1228",18
201617,1228,716,"H","Denver",22,27,32,24,24,4,4,-170,2.5,"1228",8
201617,1228,717,"V","Sacramento",21,23,19,26,26,2,207,110,3.5,"1228",26
201617,1228,718,"H","Portland",30,30,15,27,27,211,2,-130,101,"1228",25
201617,1228,719,"V","Toronto",17,38,32,24,24,226.5,227.5,425,0.5,"1228",28
201617,1228,720,"H","GoldenState",42,30,32,17,17,9,9.5,-550,112,"1228",10
201617,1229,501,"V","Miami",19,30,17,16,16,199,204.5,210,100,"1229",16
201617,1229,502,"H","Charlotte",21,21,31,18,18,6,6,-250,6,"1229",4
201617,1229,503,"V","Boston",25,34,24,35,35,215,216.5,210,113,"1229",2
201617,1229,504,"H","Cleveland",32,34,35,23,23,7,6,-250,0.5,"1229",6
201617,1229,505,"V","OklahomaCity",21,18,22,19,19,199.5,197.5,100,4.5,"1229",21
201617,1229,506,"H","Memphis",27,28,23,36,36,1.5,1,-120,95.5,"1229",15
201617,1229,507,"V","Philadelphia",24,27,23,9,9,194.5,196.5,1000,96,"1229",23
201617,1229,508,"H","Utah",22,27,21,30,30,11.5,14,-2000,10,"1229",29
201617,1229,509,"V","Toronto",18,22,22,29,29,8,8.5,-420,6.5,"1229",28
201617,1229,510,"H","Phoenix",16,26,34,23,23,219.5,223,350,110,"1229",24
201617,1229,511,"V","Dallas",26,24,31,20,20,203,205,155,100.5,"1229",7
201617,1229,512,"H","LALakers",27,30,13,19,19,3,4,-175,,"1229",14
201617,1230,701,"V","Chicago",22,28,23,28,28,201,202.5,150,2.5,"1230",5
201617,1230,702,"H","Indiana",28,34,22,27,27,3.5,4,-170,106,"1230",12
201617,1230,703,"V","Brooklyn",23,27,27,18,18,220.5,219.5,270,1,"1230",3
201617,1230,704,"H","Washington",31,35,25,27,27,7.5,7.5,-330,114.5,"1230",30
201617,1230,705,"V","Miami",25,23,30,36,36,204.5,203.5,400,99,"1230",16
201617,1230,706,"H","Boston",25,27,30,35,35,9.5,9.5,-500,4.5,"1230",2
201617,1230,707,"V","Detroit",19,22,21,36,36,203,199.5,125,1.5,"1230",9
201617,1230,708,"H","Atlanta",19,32,23,31,31,4,2.5,-145,97.5,"1230",1
201617,1230,709,"V","Milwaukee",21,27,23,28,28,209,209.5,100,1.5,"1230",17
201617,1230,710,"H","Minnesota",34,21,30,31,31,1,1,-120,103,"1230",18
201617,1230,711,"V","NewYork",21,30,18,23,23,212,215.5,140,105.5,"1230",20
201617,1230,712,"H","NewOrleans",31,24,24,25,25,2,3.5,-160,1,"1230",19
201617,1230,713,"V","LAClippers",23,34,41,18,18,218.5,217,475,104,"1230",13
201617,1230,714,"H","Houston",37,37,34,32,32,5,10.5,-650,0.5,"1230",11
201617,1230,715,"V","Portland",32,20,21,21,21,207.5,202,400,97.5,"1230",25
201617,1230,716,"H","SanAntonio",22,25,33,30,30,13.5,9.5,-500,8.5,"1230",27
201617,1230,717,"V","Philadelphia",30,30,31,33,33,211.5,213.5,450,106,"1230",23
201617,1230,718,"H","Denver",28,32,27,35,35,11,10,-600,6.5,"1230",8
201617,1230,719,"V","Dallas",29,19,21,30,30,212,215,1800,106,"1230",7
201617,1230,720,"H","GoldenState",29,30,32,17,17,18,18,-8000,7,"1230",10
201617,1231,501,"V","Memphis",21,29,32,30,30,194,1.5,-125,94,"1231",15
201617,1231,502,"H","Sacramento",20,25,22,31,31,1.5,195.5,105,0.5,"1231",26
201617,1231,503,"V","Cleveland",35,36,28,22,22,3,1,-120,103,"1231",6
201617,1231,504,"H","Charlotte",28,31,23,27,27,214.5,210.5,100,4,"1231",4
201617,1231,505,"V","Milwaukee",22,27,31,36,36,201,204,130,99,"1231",17
201617,1231,506,"H","Chicago",27,24,25,20,20,2.5,3,-150,1.5,"1231",5
201617,1231,507,"V","NewYork",32,23,37,30,30,221.5,224,800,110,"1231",20
201617,1231,508,"H","Houston",27,42,30,30,30,9,12.5,-1400,3,"1231",11
201617,1231,509,"V","Phoenix",29,22,20,15,15,206.5,207.5,550,107.5,"1231",24
201617,1231,510,"H","Utah",29,26,21,15,15,9.5,11.5,-800,5,"1231",29
201617,1231,511,"V","LAClippers",12,28,28,20,20,206,209.5,375,2,"1231",13
201617,1231,512,"H","OklahomaCity",33,36,27,18,18,5.5,9,-450,100.5,"1231",21
201617,101,701,"V","Orlando",17,34,22,31,31,207,209.5,200,1,"0101",22
201617,101,702,"H","Indiana",27,35,27,28,28,6,6,-240,102.5,"0101",12
201617,101,703,"V","Detroit",33,25,27,22,22,3.5,6.5,-280,6.5,"0101",9
201617,101,704,"H","Miami",37,29,15,17,17,196,198,240,99.5,"0101",16
201617,101,705,"V","SanAntonio",27,19,28,26,26,3.5,5,-200,2.5,"0101",27
201617,101,706,"H","Atlanta",25,19,25,31,31,204,199.5,175,104,"0101",1
201617,101,707,"V","Portland",24,13,32,26,26,211,208,210,,"0101",25
201617,101,708,"H","Minnesota",23,26,15,25,25,5.5,6,-250,100.5,"0101",18
201617,101,709,"V","Toronto",27,31,27,38,38,8.5,8,-380,5,"0101",28
201617,101,710,"H","LALakers",33,24,26,31,31,217.5,218,320,108.5,"0101",14
201617,102,501,"V","NewOrleans",22,21,26,13,13,216,218,350,105.5,"0102",19
201617,102,502,"H","Cleveland",15,29,23,23,23,10,9,-420,6,"0102",6
201617,102,503,"V","OklahomaCity",30,26,16,22,22,212,213.5,100,103.5,"0102",21
201617,102,504,"H","Milwaukee",22,28,29,19,19,2.5,1.5,-120,2.5,"0102",17
201617,102,505,"V","Utah",24,26,20,31,31,6,6.5,-280,5.5,"0102",29
201617,102,506,"H","Brooklyn",26,26,18,19,19,204.5,206,240,107.5,"0102",3
201617,102,507,"V","Orlando",33,34,25,23,23,208.5,210.5,155,104,"0102",22
201617,102,508,"H","NewYork",32,27,21,23,23,4,4,-175,4.5,"0102",20
201617,102,509,"V","Washington",29,24,17,21,21,229,231,290,113,"0102",30
201617,102,510,"H","Houston",14,27,37,23,23,9,7.5,-350,8,"0102",11
201617,102,511,"V","Charlotte",23,34,28,26,26,203,1,-120,1.5,"0102",4
201617,102,512,"H","Chicago",25,33,24,36,36,1.5,200,100,98,"0102",5
201617,102,513,"V","Denver",33,31,21,34,34,227.5,232,1200,114,"0102",8
201617,102,514,"H","GoldenState",35,33,26,33,33,15,15.5,-3000,8,"0102",10
201617,102,515,"V","Phoenix",26,32,18,22,22,209,214,170,111,"0102",24
201617,102,516,"H","LAClippers",27,37,25,20,20,5.5,4.5,-190,0.5,"0102",13
201617,103,701,"V","Minnesota",16,26,26,23,23,4,4.5,-190,6.5,"0103",18
201617,103,702,"H","Philadelphia",29,28,22,14,14,203.5,205.5,170,102.5,"0103",23
201617,103,703,"V","Utah",29,16,29,30,30,201,200,185,104,"0103",29
201617,103,704,"H","Boston",28,26,31,30,30,6,5.5,-215,,"0103",2
201617,103,705,"V","Indiana",36,30,26,29,29,203,205,175,101.5,"0103",12
201617,103,706,"H","Detroit",28,32,32,24,24,3.5,5,-200,4,"0103",9
201617,103,707,"V","Toronto",18,23,17,24,24,212,206.5,215,2.5,"0103",28
201617,103,708,"H","SanAntonio",29,31,28,22,22,5.5,6,-255,100.5,"0103",27
201617,103,709,"V","Washington",29,38,21,17,17,1,201.5,-110,99.5,"0103",30
201617,103,710,"H","Dallas",28,33,26,26,26,202,,-110,2.5,"0103",7
201617,103,711,"V","Miami",29,23,14,24,24,209.5,212.5,180,106,"0103",16
201617,103,712,"H","Phoenix",28,28,27,16,16,2.5,5,-210,2,"0103",24
201617,103,713,"V","Sacramento",29,31,34,26,26,214,214.5,155,106,"0103",26
201617,103,714,"H","Denver",28,23,37,25,25,,4,-175,4.5,"0103",8
201617,103,715,"V","Memphis",20,28,29,25,25,2.5,5,-210,6,"0103",15
201617,103,716,"H","LALakers",22,35,34,25,25,203.5,207,180,101.5,"0103",14
201617,104,501,"V","Atlanta",23,29,26,33,33,3,2,-130,108,"0104",1
201617,104,502,"H","Orlando",26,21,18,27,27,205,207,110,,"0104",22
201617,104,503,"V","OklahomaCity",22,33,33,24,24,210,208.5,115,0.5,"0104",21
201617,104,504,"H","Charlotte",27,33,27,36,36,3.5,2,-135,102,"0104",4
201617,104,505,"V","Milwaukee",27,25,21,32,32,213,3.5,-170,2.5,"0104",17
201617,104,506,"H","NewYork",25,27,35,17,17,,213.5,150,103.5,"0104",20
201617,104,507,"V","Chicago",16,36,31,23,23,208.5,204,170,105,"0104",5
201617,104,508,"H","Cleveland",23,23,28,20,20,8,4.5,-190,4,"0104",6
201617,104,509,"V","Memphis",29,34,22,21,21,198.5,1.5,-125,96.5,"0104",15
201617,104,510,"H","LAClippers",30,23,36,26,26,,196.5,105,2.5,"0104",13
201617,104,511,"V","Portland",34,37,21,25,25,225,222.5,1200,109,"0104",25
201617,104,512,"H","GoldenState",40,29,30,26,26,16,16.5,-3000,11.5,"0104",10
201617,104,513,"V","Miami",30,34,23,20,20,200,204,280,99.5,"0104",16
201617,104,514,"H","Sacramento",25,34,22,21,21,8.5,7.5,-340,7.5,"0104",26
201617,105,701,"V","Brooklyn",27,25,32,25,25,219,218.5,450,113,"0105",3
201617,105,702,"H","Indiana",34,25,38,24,24,10.5,10.5,-600,3.5,"0105",12
201617,105,703,"V","Utah",27,25,21,20,20,203,197,175,102.5,"0105",29
201617,105,704,"H","Toronto",18,30,23,30,30,6.5,4.5,-200,5,"0105",28
201617,105,705,"V","Charlotte",26,22,22,44,44,204.5,208.5,180,0.5,"0105",4
201617,105,706,"H","Detroit",37,21,27,30,30,4,4.5,-210,101.5,"0105",9
201617,105,707,"V","OklahomaCity",38,18,27,33,33,224,227.5,330,110.5,"0105",21
201617,105,708,"H","Houston",33,34,30,21,21,9,8,-400,1,"0105",11
201617,105,709,"V","Atlanta",23,19,33,24,24,206,208.5,100,0.5,"0105",1
201617,105,710,"H","NewOrleans",28,19,25,22,22,2,1.5,-120,107.5,"0105",19
201617,105,711,"V","Phoenix",19,22,29,32,32,204.5,206,185,107,"0105",24
201617,105,712,"H","Dallas",22,23,27,23,23,4,5,-215,2,"0105",7
201617,105,713,"V","LALakers",24,38,22,25,25,214,221,230,109.5,"0105",14
201617,105,714,"H","Portland",29,24,31,34,34,3.5,6.5,-270,7,"0105",25
201617,105,715,"V","SanAntonio",29,29,32,37,37,6.5,7,-300,2.5,"0105",27
201617,105,716,"H","Denver",33,20,24,22,22,213,213.5,250,110.5,"0105",8
201617,106,501,"V","Minnesota",29,19,37,20,20,210.5,211.5,170,102,"0106",18
201617,106,502,"H","Washington",32,24,24,32,32,4,4.5,-190,,"0106",30
201617,106,503,"V","Houston",19,25,35,21,21,4.5,5,-200,5.5,"0106",11
201617,106,504,"H","Orlando",22,30,23,18,18,223,224,175,107,"0106",22
201617,106,505,"V","Cleveland",24,26,36,30,30,12,13,-1100,4,"0106",6
201617,106,506,"H","Brooklyn",20,19,29,40,40,222,221,700,105,"0106",3
201617,106,507,"V","Philadelphia",23,39,18,26,26,214,213,525,104.5,"0106",23
201617,106,508,"H","Boston",25,26,27,32,32,12.5,11,-750,10,"0106",2
201617,106,509,"V","NewYork",32,21,30,33,33,213.5,213.5,190,1,"0106",20
201617,106,510,"H","Milwaukee",33,32,31,15,15,6,5.5,-220,104.5,"0106",17
201617,106,511,"V","Miami",23,33,23,21,21,210,213.5,120,105.5,"0106",16
201617,106,512,"H","LALakers",32,26,32,37,37,3,2.5,-140,1.5,"0106",14
201617,106,513,"V","Memphis",27,28,24,32,32,214.5,216,750,106,"0106",15
201617,106,514,"H","GoldenState",34,33,31,13,13,14,13.5,-1200,4.5,"0106",10
201617,106,515,"V","LAClippers",19,34,22,31,31,206,2.5,-140,103.5,"0106",13
201617,106,516,"H","Sacramento",29,12,32,25,25,1.5,212.5,120,2.5,"0106",26
201617,107,701,"V","NewYork",29,14,27,39,39,215,216,260,2.5,"0107",20
201617,107,702,"H","Indiana",33,29,34,27,27,7,7,-310,105,"0107",12
201617,107,703,"V","NewOrleans",31,22,20,35,35,214.5,212.5,220,104,"0107",19
201617,107,704,"H","Boston",28,29,36,24,24,7,6,-260,2.5,"0107",2
201617,107,705,"V","Utah",25,22,22,25,25,2,4.5,-190,4,"0107",29
201617,107,706,"H","Minnesota",24,24,32,12,12,195,193,170,99.5,"0107",18
201617,107,707,"V","Denver",22,38,20,26,26,219.5,221.5,300,108,"0107",8
201617,107,708,"H","OklahomaCity",24,36,28,33,33,7,8,-360,5.5,"0107",21
201617,107,709,"V","Toronto",28,33,25,21,21,2.5,1.5,-120,101,"0107",28
201617,107,710,"H","Chicago",29,19,26,33,33,208.5,207,100,3.5,"0107",5
201617,107,711,"V","Atlanta",22,23,21,31,31,3.5,1.5,-125,102.5,"0107",1
201617,107,712,"H","Dallas",20,22,17,23,23,196,197,105,0.5,"0107",7
201617,107,713,"V","Charlotte",24,26,14,21,21,208,208.5,550,102.5,"0107",4
201617,107,714,"H","SanAntonio",24,23,26,29,29,10,11,-800,8.5,"0107",27
201617,108,501,"V","Philadelphia",24,22,32,27,27,214,216,-105,4,"0108",23
201617,108,502,"H","Brooklyn",27,30,16,22,22,2.5,1,-115,106.5,"0108",3
201617,108,503,"V","Miami",19,20,27,20,20,207.5,207,375,101.5,"0108",16
201617,108,504,"H","LAClippers",20,32,28,18,18,10,9,-450,1,"0108",13
201617,108,505,"V","Washington",24,25,33,25,25,213,1,-120,3,"0108",30
201617,108,506,"H","Milwaukee",31,26,21,23,23,4,211.5,100,103,"0108",17
201617,108,507,"V","Houston",27,34,34,34,34,224.5,2.5,-135,3,"0108",11
201617,108,508,"H","Toronto",37,26,36,23,23,,226.5,115,110.5,"0108",28
201617,108,509,"V","Utah",18,17,16,28,28,187,187,120,1.5,"0108",29
201617,108,510,"H","Memphis",19,23,21,25,25,2,2.5,-140,97.5,"0108",15
201617,108,511,"V","Cleveland",41,28,24,27,27,9,8.5,-420,110,"0108",6
201617,108,512,"H","Phoenix",28,25,37,26,26,220,221,350,,"0108",24
201617,108,513,"V","GoldenState",24,27,39,27,27,9.5,11.5,-850,12,"0108",10
201617,108,514,"H","Sacramento",33,25,22,26,26,222.5,226,575,112,"0108",26
201617,108,515,"V","Orlando",34,26,9,26,26,217,217,120,106.5,"0108",22
201617,108,516,"H","LALakers",40,22,19,30,30,1.5,2.5,-140,1,"0108",14
201617,108,561,"V","Detroit",31,22,27,26,26,215,213,150,105,"0108",9
201617,108,562,"H","Portland",30,26,31,19,19,3.5,3.5,-170,1,"0108",25
201617,109,701,"V","NewOrleans",29,31,31,19,19,214,215,140,104,"0109",19
201617,109,702,"H","NewYork",26,25,15,30,30,4,3,-160,4,"0109",20
201617,109,703,"V","Dallas",19,27,24,22,22,196,196.5,165,97.5,"0109",7
201617,109,704,"H","Minnesota",33,21,23,24,24,5,4.5,-185,,"0109",18
201617,109,705,"V","OklahomaCity",26,35,28,20,20,207,1,-120,100.5,"0109",21
201617,109,706,"H","Chicago",20,26,21,27,27,2,210,100,4.5,"0109",5
201617,110,501,"V","Chicago",36,25,16,22,22,203,203.5,600,105.5,"0110",5
201617,110,502,"H","Washington",26,23,32,20,20,10,12,-900,10.5,"0110",30
201617,110,503,"V","Boston",18,37,29,22,22,218,218,190,114,"0110",2
201617,110,504,"H","Toronto",23,23,34,34,34,4.5,5.5,-220,6.5,"0110",28
201617,110,505,"V","Atlanta",35,26,25,31,31,6.5,8.5,-380,113.5,"0110",1
201617,110,506,"H","Brooklyn",29,14,27,27,27,214,216.5,320,0.5,"0110",3
201617,110,507,"V","Charlotte",26,21,32,35,35,224.5,227,400,1.5,"0110",4
201617,110,508,"H","Houston",32,35,29,25,25,9.5,9,-500,109.5,"0110",11
201617,110,509,"V","Milwaukee",23,30,30,26,26,205.5,203.5,450,97.5,"0110",17
201617,110,510,"H","SanAntonio",23,36,30,18,18,10,10,-600,4,"0110",27
201617,110,511,"V","Cleveland",29,12,25,26,26,2.5,1,-120,5.5,"0110",6
201617,110,512,"H","Utah",29,27,19,25,25,202.5,203,100,99.5,"0110",29
201617,110,513,"V","Portland",25,30,23,30,30,2,2.5,-140,3.5,"0110",25
201617,110,514,"H","LALakers",26,31,12,18,18,224,228.5,120,110.5,"0110",14
201617,110,515,"V","Miami",29,25,14,27,27,217,218,1000,106.5,"0110",16
201617,110,516,"H","GoldenState",27,26,26,28,28,15.5,14.5,-2000,10.5,"0110",10
201617,110,517,"V","Detroit",29,27,21,17,17,207,206,130,100.5,"0110",9
201617,110,518,"H","Sacramento",21,22,25,32,32,1.5,3,-150,5,"0110",26
201617,111,701,"V","NewYork",32,20,23,22,22,2,2,-130,103.5,"0111",20
201617,111,702,"H","Philadelphia",27,20,24,27,27,209,211.5,110,,"0111",23
201617,111,703,"V","Washington",35,24,26,23,23,217,218,195,107.5,"0111",30
201617,111,704,"H","Boston",36,19,28,34,34,5.5,5.5,-230,5.5,"0111",2
201617,111,705,"V","Memphis",22,22,23,28,28,205,204,165,1.5,"0111",15
201617,111,706,"H","OklahomaCity",28,27,20,28,28,4.5,4.5,-185,98.5,"0111",21
201617,111,707,"V","Houston",23,31,23,28,28,4,3.5,-160,3.5,"0111",11
201617,111,708,"H","Minnesota",30,25,34,30,30,219,218.5,140,104,"0111",18
201617,111,709,"V","Cleveland",20,21,20,25,25,4,5.5,-240,6,"0111",6
201617,111,710,"H","Portland",27,22,24,29,29,221,222,200,109,"0111",25
201617,111,711,"V","Orlando",33,18,24,21,21,209,209,475,103.5,"0111",22
201617,111,712,"H","LAClippers",28,28,17,32,32,9.5,10.5,-650,4.5,"0111",13
201617,112,501,"V","Indiana",29,27,20,36,36,1.5,4.5,-180,6,"0112",12
201617,112,502,"H","Denver",30,37,39,34,34,223,226,160,112,"0112",8
201617,112,503,"V","NewOrleans",35,16,22,31,31,5,214.5,120,1,"0112",19
201617,112,504,"H","Brooklyn",31,26,22,16,16,214,2.5,-140,104,"0112",3
201617,112,505,"V","Chicago",22,29,14,24,24,204.5,207.5,130,107.5,"0112",5
201617,112,506,"H","NewYork",24,30,22,28,28,2.5,3,-150,1,"0112",20
201617,112,507,"V","LALakers",24,30,21,19,19,212,212.5,950,102.5,"0112",14
201617,112,508,"H","SanAntonio",36,36,34,28,28,14.5,14,-1800,1.5,"0112",27
201617,112,509,"V","Dallas",32,25,31,25,25,203,2,-140,1.5,"0112",7
201617,112,510,"H","Phoenix",29,30,17,32,32,1,207.5,120,105,"0112",24
201617,112,511,"V","Detroit",30,28,19,30,30,219.5,218.5,900,107,"0112",9
201617,112,512,"H","GoldenState",37,23,41,26,26,12.5,13.5,-1600,9,"0112",10
201617,113,701,"V","Charlotte",21,24,26,22,22,4.5,5,-210,6,"0113",4
201617,113,702,"H","Philadelphia",26,26,24,26,26,209.5,208,180,102,"0113",23
201617,113,703,"V","Brooklyn",27,26,36,24,24,221.5,225,1100,116.5,"0113",3
201617,113,704,"H","Toronto",30,24,36,42,42,15,15.5,-2500,9,"0113",28
201617,113,705,"V","Boston",28,20,30,25,25,213,211.5,140,111.5,"0113",2
201617,113,706,"H","Atlanta",18,26,21,36,36,2.5,3.5,-160,2.5,"0113",1
201617,113,707,"V","Miami",30,18,26,34,34,203,205,300,1,"0113",16
201617,113,708,"H","Milwaukee",42,23,26,25,25,7.5,7.5,-360,98.5,"0113",17
201617,113,709,"V","Memphis",25,26,32,27,27,215.5,216.5,290,106,"0113",15
201617,113,710,"H","Houston",31,33,21,20,20,7,7.5,-350,,"0113",11
201617,113,711,"V","OklahomaCity",28,22,18,18,18,2,2,-130,100.5,"0113",21
201617,113,712,"H","Minnesota",30,15,29,22,22,209,208,110,,"0113",18
201617,113,713,"V","Orlando",36,18,28,33,33,213.5,213.5,260,104.5,"0113",22
201617,113,714,"H","Portland",23,26,29,31,31,7,7,-315,8,"0113",25
201617,113,715,"V","Detroit",19,24,20,14,14,192,191,500,93,"0113",9
201617,113,716,"H","Utah",14,31,33,32,32,8,11,-700,7,"0113",29
201617,113,717,"V","Cleveland",32,29,23,36,36,7,6.5,-300,104.5,"0113",6
201617,113,718,"H","Sacramento",15,28,31,34,34,210,214.5,250,2,"0113",26
201617,114,501,"V","LALakers",15,24,29,29,29,217,219.5,600,107,"0114",14
